82,-60,0.18,0.29,1.27,91.43,84.97,-97.02,104
83,-57,0.16,0.32,1.11,102.15,81.62,-120.14,105
84,-56,0.24,0.19,0.94,99.83,100.25,-78.48,107
85,-57,0.24,0.16,0.83,109.84,93.56,-56.30,108
86,-56,0.21,0.06,0.73,107.31,73.73,-35.00,109
87,-57,0.19,-0.01,0.63,88.94,47.29,-4.63,110
88,-61,0.11,-0.02,0.58,59.05,17.34,13.85,111
89,-67,0.12,-0.06,0.58,17.89,-18.97,18.67,112
90,-69,0.08,-0.12,0.63,-34.91,-63.02,34.42,113
91,-70,-0.06,-0.15,0.85,-94.39,-104.95,46.73,114
92,-82,0.09,-0.12,1.43,-158.34,-142.00,66.48,115
93,-68,0.03,-0.00,1.74,-214.64,-173.57,135.43,116
94,-65,-0.44,0.35,1.79,-234.17,-148.52,138.31,117
95,-65,-0.63,0.55,1.43,-188.34,-82.98,84.17,118
96,-71,-0.30,0.44,1.12,-15.24,-16.85,-28.47,120
97,-70,0.01,0.08,1.12,43.02,11.88,6.79,121
98,-71,0.07,-0.01,0.89,50.11,34.47,94.90,122
99,-72,0.04,0.07,0.68,42.25,43.05,138.60,123
100,-69,-0.00,0.09,0.67,13.41,35.58,135.59,124
101,-73,-0.20,0.31,0.77,-115.58,-14.64,53.53,127
102,-81,-0.13,0.67,1.42,-87.63,-39.61,-34.19,129
103,-75,-0.25,0.67,1.14,-8.28,-27.71,-67.00,130
104,-58,-0.31,0.42,1.12,175.14,10.90,-135.55,132
105,-57,-0.13,0.29,1.62,173.03,26.85,-178.44,133
106,-57,-0.20,0.39,1.71,136.99,55.55,-250.14,134
107,-53,0.13,0.23,1.44,130.15,81.66,-250.14,135
108,-52,0.12,0.18,1.21,135.45,99.48,-224.31,136
109,-48,0.08,0.15,1.14,133.81,125.18,-153.50,138
110,-41,-0.17,-0.01,0.62,29.05,82.14,-126.85,142
111,-40,-0.34,-0.10,0.55,0.66,52.77,-80.57,143
112,-41,-0.30,-0.01,0.62,-2.68,22.63,-21.36,144
113,-41,-0.38,-0.04,0.51,-3.45,-10.66,48.28,145
114,-42,-0.84,0.20,0.56,10.43,-32.47,75.43,146
115,-42,-0.82,0.06,0.55,3.34,-38.53,-3.88,147
116,-43,-0.41,-0.15,0.61,-40.76,-64.17,-5.29,149
117,-45,-0.13,-0.11,0.53,-38.56,-68.66,59.04,150
118,-48,-0.06,-0.04,0.60,-42.07,-99.99,103.86,151
119,-68,0.06,-0.00,0.77,-90.49,-153.26,152.85,153
120,-64,0.09,0.07,1.04,-116.79,-177.77,138.50,154
121,-62,-0.06,0.28,1.49,-148.76,-199.78,121.85,156
122,-74,-0.28,0.21,1.45,-84.91,-139.53,115.09,158
123,-71,-0.30,0.16,1.47,-25.69,-37.11,63.21,161
124,-76,-0.38,0.24,0.95,-27.18,-13.54,26.01,162
125,-71,-0.41,0.21,0.63,-0.05,14.16,-0.22,163
126,-67,-0.40,0.27,0.68,26.35,15.79,-49.18,164
127,-65,-0.33,0.34,1.16,50.62,15.31,-112.47,165
128,-64,0.02,0.19,1.41,64.91,80.15,-127.66,166
129,-67,0.20,0.15,1.13,80.55,126.56,-70.84,167
130,-70,0.16,0.18,0.98,127.63,132.20,-11.65,168
131,-68,0.20,0.11,1.09,161.98,131.22,39.46,169
132,-70,0.25,0.11,1.11,160.92,133.89,95.80,170
133,-65,0.16,0.23,1.01,165.62,122.60,115.09,171
134,-61,0.15,0.21,0.91,177.78,99.73,108.50,172
135,-60,0.05,0.16,0.87,167.60,68.27,100.37,173
136,-64,0.00,0.15,0.89,142.21,42.02,73.27,174
137,-72,-0.02,0.03,0.92,89.14,25.15,49.16,175
138,-69,0.04,-0.03,0.99,2.88,-5.07,25.63,176
139,-62,0.04,-0.03,1.05,-96.11,-42.11,16.15,177
140,-63,0.01,0.03,1.08,-186.81,-80.08,26.39,178
141,-60,-0.35,0.52,1.30,-247.69,-98.55,4.15,180
142,-59,-0.40,0.62,1.15,-197.83,-64.62,-65.38,181
143,-64,-0.07,0.48,0.93,-131.05,-43.38,-131.85,182
144,-72,0.11,0.26,0.94,-49.82,-42.16,-135.98,183
145,-77,0.20,0.05,0.90,11.31,2.66,-49.13,184
146,-76,0.28,0.03,0.77,41.85,12.14,66.31,185
147,-76,0.23,0.06,0.73,51.46,-15.42,128.24,186
148,-77,0.18,0.11,0.78,37.47,-15.49,191.11,187
149,-78,0.09,0.16,0.83,-7.85,-4.52,214.47,188
150,-76,-0.04,0.28,0.86,-72.95,-12.39,176.08,189
151,-70,-0.18,0.52,0.92,-108.87,-26.60,106.11,190
152,-70,-0.33,0.62,1.02,-106.44,-33.99,14.98,191
153,-73,-0.26,0.62,0.96,-82.67,-28.96,-70.95,192
154,-80,-0.23,0.64,1.27,-29.47,-38.99,-110.54,193
155,-73,-0.05,0.34,1.02,61.11,35.82,-84.85,195
156,-64,-0.06,0.35,0.82,120.87,55.40,-72.97,196
157,-63,-0.06,0.36,1.16,166.56,50.80,-113.37,197
158,-65,0.11,0.22,1.50,148.19,55.25,-156.70,198
159,-70,0.17,0.14,1.40,87.80,51.17,-151.27,199
160,-68,0.28,0.11,1.02,66.44,53.30,-116.82,200
161,-57,0.21,0.08,0.89,76.10,61.56,-70.33,201
162,-57,0.15,0.06,0.86,92.94,70.55,-24.89,202
163,-77,0.16,0.03,0.84,80.07,76.28,38.13,204
164,-65,0.09,-0.05,0.73,3.67,7.09,43.47,207
165,-67,0.17,-0.05,0.83,-40.36,-21.97,66.05,208
166,-70,0.23,-0.07,1.23,-99.77,-56.84,105.11,209
167,-76,0.23,0.08,1.45,-176.99,-83.14,155.11,210
168,-78,-0.02,0.30,1.42,-226.46,-83.18,205.02,211
169,-74,0.01,0.33,1.01,0.44,-3.37,-14.91,215
170,-85,0.19,0.12,0.70,86.31,38.71,212.41,218
171,-83,0.21,0.14,0.70,53.98,42.44,237.02,219
172,-81,0.17,0.25,0.78,13.75,34.44,234.32,220
173,-77,0.12,0.32,0.86,-31.09,27.92,206.06,221
174,-75,-0.07,0.50,1.02,-81.66,8.82,149.41,222
175,-76,-0.22,0.67,0.98,-95.69,-3.57,54.66,223
176,-78,-0.12,0.69,1.06,-76.33,-12.64,-31.56,224
177,-77,-0.08,0.61,1.15,-52.18,-16.95,-76.47,225
178,-79,-0.01,0.50,0.98,-13.27,-22.07,-94.07,226
179,-70,-0.02,0.16,1.27,121.82,47.66,6.87,230
180,-66,0.04,0.22,1.34,97.60,47.73,3.05,231
181,-66,-0.01,0.20,1.17,80.73,38.75,-12.96,232
182,-67,-0.05,0.18,1.05,73.70,36.15,-34.98,233
183,-62,0.08,0.05,0.87,46.34,72.66,13.64,236
184,-61,0.10,-0.01,0.86,36.60,74.84,49.15,237
185,-62,0.13,-0.05,0.88,4.73,76.45,89.35,238
186,-64,0.16,-0.03,0.94,-44.63,80.53,122.76,239
187,-66,0.29,0.07,1.06,-90.33,86.29,156.31,240
188,-68,0.49,0.14,1.23,-128.29,83.84,197.37,241
189,-71,0.54,0.23,1.22,-160.42,81.11,250.13,242
190,-74,0.43,0.39,1.05,-171.39,74.43,250.13,243
191,-77,0.32,0.50,1.03,-163.89,70.46,250.13,244
192,-82,0.26,0.53,1.11,-157.15,70.95,204.85,245
193,-74,0.31,0.52,1.13,-159.82,66.15,151.46,246
194,-75,0.35,0.53,1.09,-146.97,49.32,121.37,247
195,-71,0.38,0.47,0.93,-103.35,28.48,104.40,248
196,-75,0.44,0.34,0.90,-56.63,3.79,133.23,249
197,-76,0.40,0.31,0.97,-31.25,-5.98,181.31,250
198,-75,0.36,0.32,1.01,-23.39,-0.15,209.15,251
199,-77,0.33,0.32,1.04,-33.75,12.51,227.79,252
200,-78,0.34,0.32,1.01,-57.63,20.39,233.47,253
201,-81,0.33,0.37,1.03,-86.37,20.50,232.93,254
202,-84,0.27,0.47,1.05,-104.95,19.23,229.43,255
203,-74,-0.00,0.68,1.02,-117.08,0.26,160.61,257
204,-71,-0.15,0.77,0.91,-93.75,-10.77,130.71,258
205,-71,-0.28,0.80,0.86,-68.12,-20.89,86.63,259
206,-76,-0.21,0.59,0.92,18.79,-15.42,-16.11,262
207,-72,-0.15,0.55,0.82,124.03,-35.63,-58.80,265
208,-70,-0.11,0.57,1.08,153.81,-46.97,-97.56,266
209,-54,0.14,0.46,1.28,181.92,-12.25,-173.02,270
210,-52,0.21,0.34,1.12,177.84,0.14,-144.11,271
211,-51,0.07,0.39,1.01,172.99,4.06,-105.00,272
212,-52,0.04,0.15,0.70,137.67,0.59,-72.77,274
213,-61,-0.03,-0.02,0.45,-22.00,-32.16,10.52,277
214,-63,-0.06,0.12,0.76,-129.96,-64.79,53.62,279
215,-67,0.06,0.15,1.04,-185.31,-77.20,67.92,280
216,-68,0.12,0.30,1.48,-237.62,-90.49,92.66,281
217,-83,0.11,0.56,1.94,-250.14,-102.51,99.69,282
218,-70,-0.16,0.74,1.74,-239.03,-84.41,54.39,283
219,-67,-0.39,0.72,1.38,-168.23,-73.92,-10.99,284
220,-74,-0.43,0.51,1.05,-98.98,-46.86,-60.58,285
221,-65,-0.21,0.29,0.82,-52.36,-10.54,-54.43,286
222,-66,0.06,0.23,0.91,55.68,25.51,43.05,288
223,-77,0.15,0.16,0.86,110.79,80.08,139.34,290
224,-73,-0.12,0.33,0.75,124.38,47.37,129.74,292
225,-75,-0.14,0.45,0.81,127.42,34.27,102.40,293
226,-75,-0.13,0.37,0.83,104.22,25.95,45.42,294
227,-76,-0.08,0.33,0.73,71.88,17.47,24.56,295
228,-77,-0.08,0.28,0.55,5.41,-20.49,3.35,297
229,-78,0.03,0.41,1.21,-118.41,-43.95,-18.40,300
230,-79,-0.01,0.46,1.29,-128.35,-42.51,-25.05,301
231,-69,-0.15,0.55,1.17,-120.60,-54.95,-33.63,302
232,-59,-0.51,0.66,0.81,-91.92,-45.15,-96.69,303
233,-60,-0.30,0.74,0.67,-39.17,-47.88,-214.44,304
234,-60,0.08,0.20,1.40,-8.44,10.01,-240.38,306
235,-62,0.06,0.35,1.17,-23.09,55.13,-162.82,307
236,-59,0.03,0.39,0.95,46.92,89.60,-140.27,308
237,-63,0.17,0.04,0.96,156.26,117.31,-10.58,310
238,-65,0.12,0.07,0.89,146.17,121.68,29.50,311
239,-62,0.06,0.07,0.79,120.81,103.89,22.60,312
240,-58,0.05,-0.00,0.69,75.93,65.26,-0.96,313
241,-58,0.24,-0.13,0.79,-32.29,-56.15,47.36,316
242,-59,0.25,-0.07,1.08,-80.68,-103.60,103.36,317
243,-63,0.18,0.10,1.67,-133.80,-152.21,132.69,318
244,-65,-0.29,0.24,1.64,-182.24,-146.36,126.54,319
245,-68,-0.49,0.42,1.33,-187.02,-96.28,75.11,320
246,-71,-0.33,0.52,1.11,-137.56,-46.48,-4.31,321
247,-64,0.11,0.38,0.96,-65.68,-35.15,-47.08,322
248,-65,0.18,0.24,1.03,9.90,-36.69,-18.20,323
249,-72,0.18,0.09,1.06,63.92,53.76,49.54,324
250,-72,0.18,0.16,0.66,71.69,25.47,184.37,326
251,-70,0.07,0.18,0.69,33.37,12.31,171.34,327
252,-68,0.11,0.20,0.74,-21.11,1.67,148.83,328
253,-71,0.03,0.24,0.79,-80.18,-12.11,113.96,329
254,-66,-0.24,0.54,0.91,-116.89,-53.98,16.44,331
255,-69,-0.39,0.60,1.02,-99.21,-55.73,-54.62,332
256,-75,-0.26,0.49,1.36,-0.82,-23.02,-123.88,334
257,-64,-0.06,0.28,1.09,107.86,87.70,-37.34,336
258,-63,0.03,0.33,0.91,161.36,90.40,-41.18,337
259,-59,0.02,0.30,1.22,191.92,60.24,-54.40,338
260,-59,0.08,0.23,1.36,161.09,48.63,-55.30,339
261,-56,0.11,0.24,0.77,91.62,57.85,-75.81,341
262,-62,0.11,0.17,0.61,81.88,45.00,-61.57,342
263,-63,0.16,0.12,0.61,67.66,25.02,-37.50,343
264,-64,0.11,0.22,0.68,11.40,21.42,-6.13,345
265,-64,0.12,0.24,0.70,0.61,11.70,1.42,346
266,-61,0.17,0.21,0.81,-8.68,-10.60,20.42,347
267,-71,0.31,0.22,1.26,-43.38,-51.72,70.56,349
268,-73,0.17,0.22,1.32,-91.54,-58.47,113.95,350
269,-73,-0.17,0.39,1.24,-133.22,-70.57,89.25,351
270,-69,-0.44,0.56,1.03,-136.27,-72.50,24.11,352
271,-75,-0.54,0.62,0.96,-105.17,-69.92,-68.98,353
272,-68,-0.27,0.59,1.03,-39.98,-40.18,-128.85,354
273,-67,0.03,0.36,1.18,31.38,16.07,-81.43,355
274,-68,0.09,0.17,0.95,66.56,43.25,31.15,356
275,-72,0.09,0.19,0.69,83.18,42.70,115.50,357
276,-78,0.01,0.21,0.60,75.47,45.74,151.82,358
277,-78,0.01,0.20,0.57,38.08,39.43,154.17,359
278,-77,-0.03,0.30,0.66,-81.31,8.11,69.03,361
279,-77,0.03,0.36,0.71,-116.67,-8.23,22.23,362
280,-79,0.05,0.41,0.96,-135.89,-34.13,3.87,363
281,-71,-0.36,0.74,1.23,-54.46,-43.98,-103.69,366
282,-65,-0.34,0.52,0.63,24.00,-10.49,-154.16,367
283,-67,-0.06,0.47,0.70,100.73,-13.37,-180.88,368
284,-66,0.22,-0.01,1.31,65.31,39.67,-142.40,370
285,-64,0.19,0.16,1.05,15.69,51.17,-92.34,371
286,-66,0.16,0.18,0.87,70.05,72.11,-32.59,374
287,-65,0.14,0.15,0.79,110.46,70.69,57.30,377
288,-68,0.15,0.05,0.84,92.14,58.66,77.83,378
289,-80,0.11,0.06,0.74,55.63,44.47,96.03,379
290,-78,0.26,0.08,0.97,20.18,10.79,103.35,380
291,-79,-0.21,0.60,1.01,-149.05,-42.77,-123.31,385
292,-67,0.04,0.39,1.13,-107.72,-33.29,-154.20,386
293,-71,0.27,0.10,1.02,-47.76,4.57,-57.20,387
294,-77,0.25,0.04,0.71,27.19,14.48,94.41,388
295,-77,0.14,0.10,0.68,76.22,12.27,184.84,389
296,-78,0.04,0.14,0.76,78.79,21.38,229.57,390
297,-76,0.02,0.21,0.81,44.00,32.91,235.15,391
298,-82,0.02,0.29,0.84,-5.37,40.07,212.37,392
299,-83,-0.01,0.39,0.88,-50.03,33.81,174.53,393
300,-81,-0.09,0.50,0.89,-73.95,19.95,114.40,394
301,-88,-0.10,0.55,0.95,-83.03,2.40,43.04,395
302,-80,-0.02,0.63,1.23,-78.30,-15.76,-13.98,396
303,-80,-0.10,0.53,0.91,-19.56,-9.55,-69.54,398
304,-71,-0.16,0.42,0.79,44.28,-8.86,-63.18,399
305,-66,-0.26,0.27,1.04,116.41,28.86,-90.14,401
306,-69,-0.15,0.20,1.24,120.65,65.02,-93.05,402
307,-63,-0.09,0.20,1.34,118.01,82.14,-101.46,403
308,-58,-0.01,0.12,1.32,108.33,79.66,-89.41,404
309,-54,0.06,0.07,1.18,91.27,89.92,-44.33,406
310,-52,0.04,0.02,1.01,75.26,94.44,-9.71,407
311,-51,0.02,-0.02,0.84,53.60,89.97,15.63,408
312,-52,0.04,-0.08,0.71,23.85,82.58,40.84,409
313,-60,0.20,-0.09,0.65,-68.76,62.44,131.94,411
314,-63,0.30,-0.00,0.75,-116.56,50.46,185.82,412
315,-75,0.51,0.28,1.27,-197.32,41.06,250.13,414
316,-68,0.60,0.48,1.54,-225.81,59.58,250.13,415
317,-68,0.62,0.69,1.67,-231.30,86.50,250.13,416
318,-79,0.62,0.78,1.57,-216.44,110.40,250.13,417
319,-76,0.60,0.78,1.31,-182.69,109.60,250.13,418
320,-77,0.51,0.73,1.06,-132.88,87.63,250.13,419
321,-72,0.40,0.68,0.90,-80.23,60.01,223.77,420
322,-69,0.30,0.56,0.90,-45.91,45.77,187.68,421
323,-73,0.16,0.50,0.89,-37.11,40.90,141.95,422
324,-83,0.10,0.52,0.73,-30.83,50.70,103.76,423
325,-80,0.15,0.69,0.71,-6.46,52.95,119.09,424
326,-87,0.11,0.68,0.63,21.87,45.25,142.73,425
327,-76,0.03,1.02,0.63,70.23,20.56,172.82,426
328,-70,0.01,1.10,0.65,118.73,0.46,144.14,427
329,-60,-0.26,1.06,0.41,113.71,-41.62,38.21,430
330,-61,-0.30,1.13,0.40,124.67,-43.38,-0.61,431
331,-56,-0.24,1.10,0.44,137.89,-45.70,-28.73,432
332,-56,-0.22,0.98,0.46,135.56,-42.20,-45.18,433
333,-54,-0.39,0.95,0.43,131.53,-37.56,-42.34,434
334,-52,-0.58,1.03,0.43,127.20,-17.56,-75.01,435
335,-49,-0.50,0.84,0.50,80.07,-22.15,-191.66,436
336,-47,-0.42,0.67,0.45,11.54,-38.18,-250.14,437
337,-46,-0.42,0.66,0.41,-40.10,-49.21,-250.14,438
338,-44,-0.63,0.67,0.50,-52.27,-31.45,-250.14,440
339,-51,-0.34,0.12,0.13,47.72,27.95,208.95,445
340,-56,-0.50,0.34,0.16,111.50,21.56,250.13,446
341,-55,-0.54,0.56,0.15,60.33,-0.54,243.03,449
342,-53,-0.84,0.48,0.29,-10.63,-15.94,94.39,450
343,-52,-0.32,0.82,-0.00,-7.18,-36.04,91.19,451
344,-52,-0.38,0.69,0.09,21.54,-42.62,161.58,452
345,-53,-0.16,0.79,0.16,24.51,-29.79,224.43,453
346,-56,-0.01,1.13,0.26,48.89,4.53,250.13,454
347,-54,-0.35,1.27,0.10,46.73,-3.74,250.13,455
348,-49,-0.62,1.17,0.40,-3.69,24.86,12.52,456
349,-49,-0.15,1.23,0.18,-35.81,22.53,-61.92,457
350,-51,-0.12,1.29,0.25,-16.22,17.93,-124.76,458
351,-50,0.24,1.05,0.37,-35.55,19.73,-167.34,459
352,-51,0.02,0.98,0.42,-66.58,4.21,-120.27,460
353,-53,-0.12,0.97,0.34,-72.40,-7.59,-123.54,461
354,-56,-0.16,0.75,0.55,-50.69,-2.73,-13.49,463
355,-56,-0.32,0.84,0.52,-34.15,3.37,-2.37,464
356,-59,-0.20,0.71,0.49,-24.22,5.32,3.33,465
357,-63,-0.35,0.63,0.44,-26.74,9.65,18.84,466
358,-67,-0.42,0.62,0.25,-25.23,9.69,23.05,467
359,-65,-0.37,0.54,0.27,-48.78,7.13,4.62,468
360,-63,-0.17,0.59,0.34,-44.39,8.17,12.19,469
361,-64,-0.39,0.70,0.40,-14.31,12.73,11.46,470
362,-62,-0.44,0.64,0.47,-20.57,21.62,32.71,472
363,-61,-0.43,0.66,0.37,-50.79,29.14,27.54,473
364,-58,-0.55,0.94,0.30,-53.53,2.96,10.79,474
365,-55,-0.22,0.99,0.70,2.43,-28.73,-14.06,475
366,-56,-0.28,0.50,1.23,-16.27,22.69,1.98,476
367,-56,-0.30,0.77,0.62,-68.76,17.89,102.83,477
368,-61,-0.56,1.21,0.68,-49.10,-19.85,18.77,478
369,-58,-0.32,0.78,0.93,-11.51,21.83,-54.64,479
370,-58,-0.19,0.47,0.56,-33.85,12.34,-41.51,480
371,-58,-0.39,0.62,0.40,-30.02,-29.69,-59.41,481
372,-57,-0.29,0.65,0.59,24.95,-43.76,-89.80,482
373,-60,-0.20,0.40,0.72,47.65,-50.94,-86.90,483
374,-67,-0.24,0.38,0.59,38.67,-54.51,-75.75,484
375,-66,-0.25,0.44,0.63,47.51,-53.22,-64.60,485
376,-61,-0.17,0.42,0.67,54.42,-41.04,-44.97,486
377,-56,-0.29,0.49,0.76,49.45,-38.60,-7.57,487
378,-55,-0.36,0.61,0.74,52.18,-25.91,1.16,488
379,-55,-0.34,0.69,0.80,64.05,-9.48,-1.25,489
380,-55,-0.30,0.58,0.83,49.76,-1.08,23.32,490
381,-57,-0.33,0.71,0.76,32.05,9.28,27.71,491
382,-56,-0.31,0.69,0.71,28.43,16.40,37.75,492
383,-53,-0.33,0.66,0.59,35.40,21.07,34.98,493
384,-52,-0.30,0.72,0.62,43.56,20.07,43.40,494
385,-53,-0.39,0.77,0.55,47.56,28.45,31.31,495
386,-52,-0.25,0.68,0.38,68.85,44.69,-5.70,497
387,-52,-0.16,0.58,0.22,66.32,34.98,9.34,498
388,-54,-0.28,0.63,0.10,65.84,26.50,38.16,499
389,-52,-0.26,0.69,-0.02,68.79,12.08,46.15,500
390,-50,-0.35,0.78,-0.01,71.46,2.18,42.50,501
391,-52,-0.22,0.81,0.01,62.05,-15.17,18.63,502
392,-52,-0.28,0.96,0.05,50.24,-32.11,16.85,504
393,-51,-0.18,1.01,0.29,33.29,-13.47,39.73,505
394,-51,-0.38,1.02,0.60,-24.69,20.18,18.89,506
395,-51,-0.23,1.11,0.01,-54.78,-39.55,31.56,507
396,-51,-0.56,1.31,0.02,4.73,-52.86,-31.95,508
397,-50,0.11,0.91,0.31,14.87,-61.44,-66.29,509
398,-51,-0.27,0.77,0.32,-12.24,-31.35,-53.56,510
399,-55,-0.24,0.56,0.36,-39.98,-9.18,-81.39,511
400,-60,-0.55,0.57,0.23,-65.26,-21.85,-86.62,512
401,-58,-0.28,0.70,0.27,-70.73,-25.01,-108.69,513
402,-57,-0.54,0.66,0.37,-74.97,-18.17,-149.96,514
403,-54,-0.34,0.41,0.31,-86.58,-15.51,-166.48,515
404,-52,-0.21,0.19,0.40,-120.87,-29.75,-128.48,516
405,-52,-0.49,0.37,0.61,-149.69,-28.42,-70.97,517
406,-49,-0.33,0.43,0.53,-135.60,-41.73,-88.61,518
407,-47,-0.70,0.67,0.76,-90.94,-66.97,-18.36,519
408,-45,-0.65,0.67,0.92,-73.05,-57.43,-107.90,520
409,-44,-0.59,0.49,1.00,-64.87,-75.34,-78.50,521
410,-45,-0.85,0.57,1.03,-2.84,-66.63,-37.48,522
411,-45,-1.11,0.45,1.16,40.17,-1.65,-61.66,523
412,-43,-0.80,0.13,0.92,27.53,51.45,-92.19,524
413,-42,-0.73,0.18,0.77,28.69,67.54,-52.11,525
414,-42,-0.64,0.08,0.68,42.44,66.18,-42.87,526
415,-43,-0.50,-0.10,0.63,24.80,65.85,-24.33,527
416,-44,-0.48,-0.08,0.53,1.28,60.72,-0.82,528
417,-44,-0.46,-0.10,0.31,-16.41,30.60,17.46,530
418,-44,-0.43,-0.08,0.25,-32.44,-22.99,33.86,532
419,-44,-0.48,-0.03,0.33,-32.93,-46.50,29.27,533
420,-45,-0.40,-0.08,0.33,-38.04,-65.53,26.19,534
421,-47,-0.41,-0.10,0.40,-44.74,-81.12,45.87,535
422,-51,-0.48,0.07,0.55,-41.44,-90.37,80.24,536
