62,-52,-0.50,-0.18,-0.90,-50.13,1.60,-66.32,79
63,-52,-0.50,-0.02,-1.09,-59.40,1.60,-87.84,81
64,-54,-0.51,-0.01,-1.06,-67.01,6.50,-104.11,82
65,-56,-0.46,-0.02,-1.12,-83.45,25.77,-120.15,83
66,-58,-0.27,0.02,-0.91,-80.17,27.92,-95.09,84
67,-63,-0.24,0.04,-0.93,-66.76,13.56,-67.45,85
68,-65,-0.38,-0.02,-1.14,-65.92,18.05,-61.38,86
69,-64,-0.39,0.03,-1.03,-67.93,26.77,-59.90,87
70,-66,-0.33,0.03,-0.95,-73.30,38.71,-38.15,90
71,-67,-0.39,0.04,-0.94,-68.83,48.24,-42.21,91
72,-66,-0.35,0.00,-0.97,-71.32,58.09,-38.58,92
73,-64,-0.33,0.00,-0.97,-72.88,61.46,-21.56,93
74,-60,-0.42,0.17,-1.17,-3.13,16.93,8.76,97
75,-58,-0.35,0.13,-1.19,46.39,-24.30,-7.05,99
76,-57,-0.32,0.09,-1.19,58.40,-43.48,-5.97,100
77,-56,-0.25,0.10,-1.26,72.95,-63.09,2.64,101
78,-54,-0.24,0.07,-1.16,86.19,-82.47,11.80,102
79,-52,-0.24,0.06,-1.19,96.42,-91.36,25.52,103
80,-52,-0.25,0.02,-1.25,96.61,-94.12,39.34,104
81,-51,-0.21,0.06,-1.24,97.60,-99.22,46.15,105
82,-50,-0.29,0.03,-1.08,96.13,-98.78,41.81,106
83,-48,-0.29,0.02,-1.01,82.27,-88.08,24.05,107
84,-46,-0.30,-0.06,-0.90,69.14,-66.73,-3.36,109
85,-47,-0.32,-0.07,-0.87,41.10,-45.25,-8.61,111
86,-49,-0.36,-0.08,-0.85,27.58,-32.22,-11.93,112
87,-50,-0.38,-0.09,-0.85,13.12,-17.76,-16.32,113
88,-51,-0.41,-0.12,-0.96,-7.79,3.79,-14.27,114
89,-52,-0.38,-0.09,-0.98,-25.68,19.09,5.05,115
90,-53,-0.43,-0.05,-1.07,-42.66,31.96,21.16,116
91,-58,-0.50,-0.02,-1.09,-62.01,46.21,17.24,117
92,-60,-0.40,0.04,-1.02,-80.13,54.89,-7.08,118
93,-63,-0.38,0.03,-1.00,-65.72,67.27,-28.68,120
94,-62,-0.32,0.02,-1.04,-70.76,60.59,-28.20,121
95,-62,-0.36,0.05,-1.14,-71.34,58.98,-34.86,122
96,-67,-0.31,0.02,-1.10,-68.34,59.29,-29.02,123
97,-75,-0.28,-0.03,-1.04,-69.17,58.67,-17.73,124
98,-62,-0.33,0.06,-0.97,-51.34,44.56,-5.09,127
99,-64,-0.34,0.07,-0.97,-42.41,40.85,-19.25,128
100,-65,-0.33,0.04,-1.01,-35.05,32.96,-26.11,129
101,-62,-0.31,0.02,-1.03,-27.85,22.33,-22.69,130
102,-67,-0.29,0.02,-1.26,1.21,5.24,25.00,132
103,-58,-0.36,0.03,-1.30,35.06,-17.57,47.86,134
104,-55,-0.32,0.01,-1.35,46.08,-26.83,49.79,135
105,-53,-0.22,0.05,-1.44,65.86,-45.63,57.59,136
106,-50,-0.14,0.06,-1.31,95.19,-75.26,90.39,137
107,-48,-0.12,0.07,-1.22,118.06,-110.66,111.67,138
108,-44,-0.23,0.04,-1.30,127.10,-133.79,130.63,140
109,-44,-0.19,0.03,-1.26,114.73,-141.81,119.39,141
110,-46,-0.27,0.09,-1.09,103.24,-142.37,94.93,142
111,-46,-0.32,0.08,-0.91,98.76,-131.08,58.86,143
112,-46,-0.34,0.00,-0.79,77.89,-109.30,20.88,144
113,-47,-0.34,-0.02,-0.75,53.64,-87.85,-6.72,145
114,-48,-0.28,-0.05,-0.72,32.13,-66.80,-19.18,146
115,-48,-0.32,-0.05,-0.76,17.46,-46.89,-7.04,147
116,-49,-0.35,-0.08,-0.80,-1.32,-23.21,7.00,148
117,-49,-0.41,-0.04,-0.85,-27.98,3.13,6.75,149
118,-52,-0.44,0.01,-0.90,-53.48,33.83,-6.15,150
119,-52,-0.50,0.02,-1.04,-82.11,69.76,-31.13,151
120,-55,-0.46,0.04,-1.12,-117.58,97.03,-63.18,152
121,-65,-0.35,0.08,-1.09,-141.16,117.00,-85.91,153
122,-80,-0.24,0.09,-1.14,-131.58,122.91,-86.52,155
123,-67,-0.25,0.11,-1.24,-126.82,114.29,-81.05,156
124,-66,-0.21,0.07,-1.22,-115.01,102.69,-66.18,157
125,-68,-0.21,0.02,-1.13,-106.03,89.85,-45.32,158
126,-67,-0.23,0.01,-1.07,-101.29,79.73,-31.31,159
127,-70,-0.23,0.04,-1.04,-87.81,68.54,-16.54,160
128,-68,-0.32,0.08,-0.97,-48.53,52.31,-16.08,162
129,-68,-0.30,0.10,-1.06,-28.29,36.15,-28.50,163
130,-67,-0.31,0.13,-1.18,-3.05,15.72,-41.73,164
131,-69,-0.31,0.14,-1.30,24.53,-5.05,-46.75,165
132,-64,-0.30,0.08,-1.26,45.05,-23.74,-46.05,166
133,-63,-0.32,0.04,-1.26,57.10,-30.90,-34.44,167
134,-58,-0.27,0.02,-1.40,69.39,-31.85,-4.26,168
135,-56,-0.20,-0.04,-1.34,84.34,-42.82,43.56,169
136,-52,-0.12,-0.03,-1.24,99.83,-67.26,104.89,170
137,-51,-0.15,0.06,-1.33,121.22,-96.52,153.67,171
138,-47,-0.26,0.15,-1.36,131.54,-149.80,141.00,173
139,-47,-0.31,0.17,-1.25,130.71,-150.73,104.87,174
140,-48,-0.23,0.08,-0.95,116.87,-140.48,33.08,176
141,-49,-0.31,0.01,-0.89,107.07,-123.12,2.19,177
142,-50,-0.32,-0.07,-0.84,42.58,-55.82,-11.06,180
143,-50,-0.41,-0.07,-0.85,-6.38,-1.23,-10.76,182
144,-48,-0.41,-0.05,-0.92,-49.92,59.96,15.25,184
145,-50,-0.38,-0.04,-0.88,-70.78,81.88,5.69,185
146,-54,-0.45,0.08,-0.81,-72.48,100.01,17.92,186
147,-57,-0.39,0.06,-0.98,-82.84,121.57,6.14,187
148,-64,-0.37,0.09,-1.04,-105.12,128.89,-15.40,188
149,-66,-0.38,0.13,-1.08,-111.21,138.30,-25.63,189
150,-64,-0.28,0.04,-1.14,-115.47,140.66,-10.55,190
151,-75,-0.21,0.04,-1.16,-120.09,123.87,9.17,191
152,-70,-0.33,0.17,-1.20,-104.10,101.67,9.78,192
153,-62,-0.33,0.20,-1.18,-78.82,84.72,-17.95,193
154,-65,-0.36,0.17,-1.06,-60.58,71.39,-53.44,194
155,-64,-0.34,0.16,-1.07,-41.07,56.37,-75.94,195
156,-61,-0.38,0.13,-1.15,-27.28,42.21,-97.31,196
157,-62,-0.32,0.09,-1.28,-15.58,23.79,-98.48,197
158,-58,-0.27,0.05,-1.26,3.63,0.50,-75.21,198
159,-58,-0.30,0.05,-1.19,25.96,-16.04,-45.24,199
160,-55,-0.27,0.01,-1.29,50.09,-32.70,9.50,201
161,-54,-0.20,0.01,-1.20,64.54,-64.41,51.71,203
162,-53,-0.12,0.04,-1.23,73.29,-86.92,71.75,204
163,-52,-0.15,0.06,-1.23,89.11,-103.76,83.18,205
164,-50,-0.15,0.08,-1.27,102.20,-112.05,88.98,206
165,-48,-0.18,0.08,-1.27,113.02,-115.76,88.78,207
166,-48,-0.24,0.04,-0.91,123.63,-112.92,61.47,209
167,-50,-0.30,-0.06,-0.86,110.98,-92.20,52.34,210
168,-51,-0.21,-0.09,-0.90,86.79,-84.91,52.27,211
169,-51,-0.30,-0.06,-0.89,69.79,-80.78,50.78,212
170,-50,-0.39,-0.03,-1.02,55.21,-55.69,43.77,213
171,-50,-0.34,0.03,-0.97,47.76,-33.92,42.63,214
172,-51,-0.39,0.03,-1.01,34.18,-14.56,30.18,215
173,-51,-0.43,0.03,-1.05,5.82,12.90,4.30,216
174,-54,-0.27,0.06,-0.87,-35.89,56.55,-38.89,218
175,-56,-0.34,0.08,-0.91,-41.11,77.50,-55.50,219
176,-62,-0.25,0.04,-0.95,-49.08,99.62,-47.43,220
177,-70,-0.23,-0.05,-0.97,-64.81,114.44,-32.36,221
178,-65,-0.21,-0.08,-0.95,-91.69,120.08,15.79,222
179,-69,-0.26,0.01,-1.00,-114.86,116.10,28.86,223
180,-62,-0.33,0.17,-1.10,-119.94,111.98,6.40,224
181,-60,-0.33,0.15,-1.23,-93.28,104.37,-53.92,226
182,-62,-0.27,0.07,-1.25,-77.35,77.74,-38.08,227
183,-61,-0.33,0.09,-1.25,-59.15,54.02,-7.70,228
184,-60,-0.38,0.11,-1.27,-40.73,31.46,5.86,229
185,-60,-0.36,0.15,-1.31,-23.15,3.73,-5.56,230
186,-60,-0.33,0.19,-1.36,5.34,-23.56,-25.37,231
187,-60,-0.28,0.11,-1.30,35.66,-46.89,-29.33,232
188,-59,-0.16,0.01,-1.25,68.70,-90.13,-3.51,234
189,-54,-0.18,-0.11,-1.25,67.49,-98.67,13.69,235
190,-52,-0.19,-0.17,-1.31,63.79,-99.82,54.72,236
191,-46,-0.32,0.03,-1.06,141.79,-182.58,86.73,240
192,-47,-0.32,0.02,-1.03,135.40,-164.31,25.89,241
193,-49,-0.31,-0.02,-0.93,135.90,-139.18,-3.33,242
194,-51,-0.30,-0.10,-0.89,120.52,-115.99,-28.07,243
195,-52,-0.33,-0.12,-0.86,95.84,-84.75,-48.63,244
196,-49,-0.30,-0.09,-0.86,74.70,-45.31,-44.94,245
197,-48,-0.34,-0.07,-0.78,58.40,-10.42,-20.40,246
198,-46,-0.37,-0.10,-0.85,20.75,31.48,-20.35,247
199,-46,-0.34,-0.04,-0.81,-12.85,62.82,5.66,248
200,-50,-0.43,0.04,-0.88,-53.57,110.90,32.63,250
201,-52,-0.34,0.09,-0.97,-79.49,132.71,25.67,251
202,-54,-0.33,0.13,-1.08,-87.36,144.81,15.53,252
203,-59,-0.38,0.18,-1.13,-126.56,132.77,-25.15,255
204,-64,-0.30,0.23,-1.21,-111.46,132.76,-40.44,256
205,-57,-0.39,0.17,-1.27,-95.79,127.27,-64.97,257
206,-61,-0.37,0.08,-1.30,-92.08,105.47,-50.43,258
207,-60,-0.34,0.04,-1.32,-83.03,75.34,-28.39,259
208,-60,-0.33,0.06,-1.34,-59.58,42.37,2.13,260
209,-64,-0.36,0.13,-1.29,-25.87,16.00,7.35,261
210,-60,-0.30,0.17,-1.31,13.89,-14.24,-1.31,262
211,-68,-0.24,0.04,-1.27,34.62,-49.72,-15.76,263
212,-59,-0.10,-0.04,-1.25,39.89,-81.17,-4.54,264
213,-55,-0.13,-0.01,-1.22,52.63,-98.20,1.51,265
214,-50,-0.13,-0.03,-1.18,66.22,-101.70,4.02,266
215,-51,-0.14,-0.08,-1.24,69.69,-97.71,0.34,267
216,-47,-0.06,-0.05,-1.26,82.12,-96.56,0.63,268
217,-45,-0.09,0.00,-1.32,107.06,-94.41,11.26,269
218,-46,-0.12,0.01,-1.17,135.36,-90.60,32.15,270
219,-47,-0.22,-0.05,-1.05,143.30,-80.97,41.66,271
220,-49,-0.20,-0.03,-1.11,132.66,-78.18,47.98,272
221,-46,-0.29,0.04,-0.93,74.44,-54.59,5.93,276
222,-46,-0.33,0.02,-1.05,48.18,-34.77,-31.75,277
223,-52,-0.33,-0.12,-0.77,-47.57,55.63,-77.27,280
224,-54,-0.15,-0.07,-0.87,-88.56,69.11,-68.34,281
225,-54,-0.16,0.01,-0.96,-102.18,58.14,-46.60,282
226,-54,-0.32,-0.03,-1.02,-111.78,68.27,-28.51,283
227,-62,-0.40,-0.02,-0.95,-143.91,85.05,-22.81,284
228,-61,-0.32,0.11,-1.04,-173.63,85.33,-66.37,285
229,-57,-0.29,0.24,-1.36,-189.76,38.17,-168.17,286
230,-61,0.06,-0.14,-1.37,-146.05,32.60,-98.84,288
231,-61,-0.30,0.02,-1.51,-106.80,14.11,-35.07,289
232,-61,-0.29,-0.09,-1.27,-53.97,-22.31,-90.89,290
233,-62,-0.42,-0.21,-1.30,-37.54,-24.21,-118.06,291
234,-61,-0.20,-0.25,-1.47,-21.94,-29.81,-102.89,292
235,-61,-0.21,-0.34,-1.34,0.30,-42.71,-38.37,293
236,-60,-0.28,-0.20,-1.14,33.56,-44.11,32.29,294
237,-56,-0.21,-0.10,-1.06,82.46,-53.66,102.36,295
238,-52,-0.18,-0.08,-1.04,103.08,-74.05,148.82,296
239,-50,-0.22,-0.02,-1.12,95.95,-85.67,161.88,297
240,-47,-0.17,0.06,-1.07,87.47,-93.05,161.80,298
241,-46,-0.27,0.06,-0.95,80.95,-73.56,118.18,300
242,-49,-0.23,0.04,-0.93,74.56,-58.40,90.17,301
243,-48,-0.19,0.02,-0.88,71.80,-47.05,66.98,302
244,-50,-0.19,0.02,-0.90,73.71,-34.40,55.59,303
245,-50,-0.24,-0.01,-0.93,74.69,-16.71,47.66,304
246,-49,-0.28,0.01,-1.03,69.19,3.76,43.45,305
247,-50,-0.26,0.07,-1.09,66.67,15.34,46.30,306
248,-52,-0.29,0.09,-1.21,59.55,22.92,31.89,307
249,-53,-0.28,0.07,-1.14,43.05,28.31,10.34,308
250,-52,-0.30,0.05,-0.92,32.87,40.55,12.57,309
251,-54,-0.30,0.03,-0.97,26.17,59.73,27.00,310
252,-58,-0.18,0.05,-1.13,21.29,57.78,50.89,311
253,-59,-0.18,0.13,-1.24,24.13,44.60,66.81,312
254,-61,-0.22,0.14,-1.16,25.08,27.01,71.71,313
255,-62,-0.31,0.15,-1.06,-1.02,23.69,44.79,316
256,-61,-0.36,0.10,-0.98,-15.58,24.78,53.57,318
257,-55,-0.33,0.11,-1.08,-24.15,23.61,56.58,319
258,-53,-0.27,0.11,-1.16,-27.47,11.98,56.18,320
259,-53,-0.27,0.13,-1.19,-24.23,-2.63,48.07,321
260,-55,-0.27,0.12,-1.19,-13.41,-12.78,38.05,322
261,-55,-0.24,0.09,-1.16,-0.82,-22.05,29.88,323
262,-58,-0.23,0.07,-1.17,7.20,-30.79,16.69,324
263,-57,-0.23,0.05,-1.14,14.29,-38.74,10.21,325
264,-56,-0.21,0.03,-1.04,23.21,-47.92,14.17,326
265,-54,-0.23,-0.01,-1.08,24.72,-55.87,20.98,327
266,-53,-0.20,-0.02,-1.17,19.85,-63.05,32.29,328
267,-52,-0.22,0.08,-1.20,44.23,-76.99,37.99,330
268,-50,-0.25,0.05,-1.14,43.70,-80.29,25.05,331
269,-53,-0.30,0.02,-1.03,30.46,-59.29,-9.80,333
270,-52,-0.26,-0.00,-0.90,31.50,-34.08,-4.28,335
271,-50,-0.29,-0.03,-0.93,25.85,-21.19,-1.65,336
272,-49,-0.29,0.02,-0.87,20.84,-0.66,7.27,338
273,-48,-0.30,0.05,-0.86,17.42,2.67,6.18,339
274,-48,-0.36,0.06,-0.88,10.95,8.59,-0.40,340
275,-48,-0.42,0.05,-1.05,-5.23,26.21,-16.45,341
276,-50,-0.40,0.06,-1.03,-22.50,45.96,-33.16,342
277,-51,-0.31,0.06,-1.08,-35.10,58.60,-50.40,343
278,-52,-0.27,0.07,-0.97,-35.98,58.81,-50.77,344
279,-54,-0.29,0.04,-1.01,-37.06,58.98,-51.67,345
280,-55,-0.25,0.06,-1.09,-37.92,54.10,-41.56,346
281,-55,-0.28,0.04,-1.06,-33.57,48.21,-27.15,347
282,-55,-0.31,-0.01,-1.07,-40.77,46.93,-12.53,348
283,-56,-0.29,0.01,-1.17,-49.24,44.69,35.42,350
284,-57,-0.29,0.05,-1.17,-41.95,30.72,55.23,351
285,-56,-0.31,0.12,-1.15,-28.92,14.26,57.34,352
286,-54,-0.30,0.12,-1.17,5.99,-22.49,21.91,354
287,-52,-0.24,0.09,-1.15,17.83,-40.19,13.00,355
288,-51,-0.26,0.03,-1.12,28.19,-46.85,11.32,356
289,-50,-0.23,-0.02,-1.16,33.00,-44.86,27.36,357
290,-50,-0.18,-0.08,-1.14,36.53,-41.70,57.38,358
291,-51,-0.14,-0.07,-1.08,38.27,-39.87,92.14,359
292,-55,-0.14,-0.04,-1.03,31.69,-37.19,122.43,361
293,-56,-0.11,-0.03,-1.08,28.88,-39.53,123.38,362
294,-57,-0.11,-0.00,-1.12,27.94,-42.67,117.50,363
295,-58,-0.10,0.03,-1.14,40.34,-45.67,51.08,366
296,-57,-0.14,-0.05,-1.06,52.50,-21.50,32.03,368
297,-56,-0.10,-0.07,-1.10,54.34,-10.06,42.35,369
298,-55,-0.05,-0.07,-1.10,58.77,-6.68,65.26,370
299,-53,-0.08,-0.07,-1.08,62.02,-6.09,88.91,371
300,-53,-0.14,-0.06,-1.05,59.35,-1.87,103.80,372
301,-54,-0.16,-0.04,-1.06,54.67,6.41,110.60,373
302,-52,-0.17,-0.03,-1.08,50.11,12.73,116.86,374
303,-51,-0.17,-0.04,-1.06,43.95,15.73,125.69,375
304,-51,-0.17,-0.03,-1.05,36.02,15.43,134.87,376
305,-51,-0.19,-0.00,-1.11,27.65,12.24,136.64,377
306,-52,-0.20,0.11,-1.11,23.85,-3.66,112.28,379
307,-55,-0.29,0.13,-1.11,29.03,0.25,95.12,380
308,-57,-0.21,0.11,-1.13,33.58,-14.08,90.92,383
309,-59,-0.26,0.09,-1.06,16.38,-19.89,60.15,386
310,-60,-0.22,0.07,-1.06,14.77,-13.98,52.37,387
311,-58,-0.17,0.07,-1.05,16.07,-14.85,48.87,388
312,-54,-0.18,0.06,-1.06,15.95,-16.71,43.59,389
313,-54,-0.19,0.05,-1.02,16.65,-16.24,38.92,390
314,-54,-0.20,0.03,-1.02,12.53,-11.18,31.74,391
315,-53,-0.24,0.02,-1.00,-6.34,15.19,32.41,395
316,-52,-0.26,0.05,-1.07,-19.46,24.89,30.53,397
317,-54,-0.27,0.06,-1.04,-20.09,27.82,34.82,398
318,-55,-0.28,0.07,-1.07,-19.34,28.71,34.02,399
319,-58,-0.24,0.09,-1.16,-18.16,23.76,27.56,400
320,-59,-0.25,0.10,-1.43,-12.80,18.66,16.35,401
321,-56,-0.12,0.12,-1.37,5.72,-3.14,20.05,402
322,-59,-0.05,0.09,-1.08,27.77,-34.38,21.01,403
323,-54,-0.09,0.07,-1.08,41.37,-57.05,20.79,404
324,-50,-0.14,0.04,-1.10,50.83,-68.35,23.12,405
325,-49,-0.15,-0.01,-1.14,59.40,-48.63,55.69,407
326,-46,-0.12,0.01,-1.06,62.21,-48.56,76.85,408
327,-45,-0.15,0.02,-1.01,57.83,-55.16,88.50,409
328,-44,-0.22,0.05,-1.01,51.65,-59.11,82.25,410
329,-45,-0.24,0.05,-1.07,41.16,-60.53,66.57,411
330,-48,-0.33,0.04,-1.07,30.37,-67.01,53.13,412
331,-52,-0.46,0.12,-1.04,19.54,-39.96,-41.63,415
332,-54,-0.39,0.02,-0.99,11.97,-16.95,-62.15,416
333,-54,-0.34,-0.01,-1.13,-9.62,2.69,-82.24,417
334,-53,-0.24,0.02,-1.08,-22.50,12.76,-77.65,418
335,-54,-0.27,0.04,-0.93,-24.70,22.59,-60.27,419
336,-58,-0.27,0.05,-0.94,-34.58,28.40,-58.17,420
337,-73,-0.33,0.10,-1.00,-46.68,47.47,-46.75,422
338,-67,-0.33,0.03,-0.94,-58.07,58.31,-32.01,423
339,-57,-0.27,0.02,-0.95,-77.46,60.93,-31.81,424
340,-54,-0.25,0.06,-1.02,-84.65,57.41,-19.76,425
341,-53,-0.27,0.10,-1.10,-78.90,59.69,-14.92,426
342,-56,-0.27,0.09,-1.07,-69.83,62.08,-13.49,427
343,-58,-0.29,0.11,-1.12,-57.56,44.42,-25.85,429
344,-58,-0.24,0.11,-1.16,-19.79,11.29,-35.44,432
345,-56,-0.28,0.10,-1.10,27.00,-35.05,-12.59,434
346,-55,-0.31,0.09,-1.09,33.99,-41.84,-19.72,435
347,-52,-0.24,0.09,-1.22,43.43,-42.93,-23.76,436
348,-52,-0.18,0.06,-1.13,55.38,-52.98,-13.29,437
349,-51,-0.18,-0.01,-1.12,57.05,-62.18,-4.95,438
350,-49,-0.18,-0.06,-1.16,57.89,-67.60,17.00,439
351,-47,-0.35,-0.02,-0.96,90.60,-61.96,72.77,442
352,-47,-0.34,-0.06,-0.95,75.21,-59.18,62.66,443
353,-48,-0.38,-0.03,-1.05,68.05,-61.63,48.05,445
354,-49,-0.35,-0.00,-0.92,57.08,-60.66,47.03,446
355,-47,-0.47,-0.04,-0.98,20.91,-53.89,5.56,449
356,-47,-0.46,0.00,-1.00,11.87,-39.61,-5.80,450
357,-46,-0.38,-0.02,-1.06,-0.51,-25.75,-20.36,451
358,-47,-0.45,0.02,-0.89,-13.47,15.75,-34.18,453
359,-47,-0.38,0.00,-0.82,-34.66,28.83,-33.24,454
360,-49,-0.32,0.04,-0.92,-50.40,33.18,-42.32,455
361,-51,-0.32,0.07,-0.98,-53.46,36.50,-42.73,456
362,-52,-0.33,0.08,-1.08,-54.42,44.87,-51.40,457
363,-53,-0.24,-0.06,-1.01,-100.36,73.50,-33.04,460
364,-53,-0.23,0.03,-1.11,-100.74,59.60,-11.69,461
365,-54,-0.39,0.05,-1.06,-82.76,57.76,-5.92,462
366,-58,-0.42,0.06,-1.17,-77.84,63.95,-30.29,463
367,-58,-0.37,-0.02,-1.03,-61.70,46.89,-25.20,465
368,-59,-0.37,0.14,-1.10,-13.21,-5.52,-4.45,468
369,-59,-0.41,0.22,-1.24,15.74,-19.81,-41.93,469
370,-55,-0.29,0.07,-1.20,41.45,-37.37,-84.39,471
371,-54,-0.24,0.07,-1.14,61.22,-47.88,-69.26,472
372,-52,-0.24,0.05,-1.17,83.83,-62.85,-51.64,473
373,-50,-0.35,-0.09,-1.14,85.32,-63.18,-24.83,475
374,-49,-0.37,-0.07,-1.16,90.92,-51.20,5.56,476
375,-47,-0.38,-0.12,-0.98,94.60,-50.80,46.10,477
376,-49,-0.45,-0.06,-1.06,66.21,-73.10,82.47,480
377,-47,-0.41,-0.03,-1.03,65.07,-81.98,73.64,481
378,-48,-0.45,-0.03,-0.74,56.21,-81.72,55.46,483
379,-48,-0.49,-0.04,-0.66,40.32,-68.01,37.76,484
380,-48,-0.52,-0.04,-0.68,21.80,-40.64,17.23,485
381,-46,-0.52,-0.08,-0.74,-16.39,12.22,14.78,487
382,-46,-0.49,-0.04,-0.85,-44.68,33.01,17.19,488
383,-46,-0.54,0.08,-0.87,-57.15,45.15,10.53,489
384,-51,-0.47,0.16,-0.91,-83.35,75.89,-84.71,491
385,-55,-0.35,0.14,-0.92,-83.15,88.68,-122.58,492
386,-59,-0.30,0.06,-0.96,-87.21,95.56,-125.74,493
387,-65,-0.44,0.01,-0.98,-100.72,104.34,-113.27,494
388,-72,-0.32,-0.02,-1.15,-132.05,102.73,-96.86,495
389,-64,-0.33,0.06,-1.14,-134.80,82.26,-72.89,496
390,-70,-0.34,0.02,-1.06,-115.88,70.31,-53.70,497
391,-66,-0.29,0.05,-1.07,-92.50,59.08,-35.37,498
392,-64,-0.32,0.04,-1.12,-60.45,41.57,-24.38,499
393,-66,-0.41,-0.01,-1.08,-47.95,33.02,-30.60,500
394,-64,-0.38,-0.03,-1.01,-34.09,28.75,-24.38,502
395,-68,-0.38,-0.02,-1.23,-25.74,18.11,-2.06,503
396,-61,-0.38,0.02,-1.27,-11.15,6.69,18.76,504
397,-63,-0.40,0.07,-1.34,11.35,-1.59,33.65,505
398,-62,-0.30,0.10,-1.19,34.72,-20.30,43.05,506
399,-57,-0.35,0.11,-1.18,67.95,-51.20,18.44,508
400,-53,-0.23,0.10,-1.18,80.71,-61.05,20.56,509
